EventID,D1Energy,D2Energy,TimeOfFlight,x_1,x_2,y_1,y_2,z_1,z_2,NeutronKE,arm
5739.0,201.19540413693795,6137853.571191883,9.895654274708002e-09,-10.860390389636382,35.200267788599184,40.6818792245105,43.92983954461411,102.35,-55.65,1.3930771141227648e-17,-1.3345895045591893
6341.0,72.46920267484401,32091849.991827913,5.508991149435002e-09,3.4278826324890157,50.11440159690722,9.200343164720664,23.97609988807043,102.35,-55.65,2.514591770161644e-17,-1.2917444630006032
7156.0,69.10806912215617,27446.43687291891,6.011221108204e-09,-12.872981696244086,35.848082756741505,36.726768793192825,-37.613238319545204,102.35,-55.65,2.5256007593371962e-17,-1.0793082733361647
7223.0,121.97462244626709,2081.2204977219717,6.227283975680997e-09,-47.130462971086935,54.723140739412734,-11.407282963674588,13.372004942203223,102.35,-55.65,2.549939589194197e-17,-1.012714010309372
7990.0,156.05613088466401,62053770.42839727,3.03450376173815e-08,-22.632115232744624,-23.19072452574154,-37.69347828182626,-28.54722035420424,102.35,-55.65,4.367818294406884e-18,-1.5885974912979428
8044.0,85.9619062999289,5606722.283256566,5.804351506220003e-09,38.904595108382445,-27.687610312744162,11.285106538646696,13.920047945502338,102.35,-55.65,2.4741517245444348e-17,-1.195235518329442
8330.0,77.8355528734255,28299.724675847556,5.0409437168785994e-09,-35.388591474070836,3.6734668761325575,37.18005428343694,-11.653933109677281,102.35,-55.65,2.8230083993814055e-17,-1.2149439530106971
8473.0,94.76522990407379,2471.864888736315,5.485689877098002e-09,33.2920123135881,-21.795506451229762,48.16553228403099,51.63515845940194,102.35,-55.65,2.5550330958152076e-17,-1.2590836910847363
9198.0,85.67123749275144,7397812.296177043,5.8455232223200015e-09,-32.73738910841901,-37.96050377058511,42.19123160590549,-38.189264633331376,102.35,-55.65,2.5407905164770888e-17,-1.1225762552745302
9399.0,89.16616479648016,3401403.119518899,2.6979571703975e-08,-47.182731965912545,-3.988975186450116,4.294802650525913,-17.679175667764053,102.35,-55.65,5.1299382099328265e-18,-1.3259810000440542
9427.0,82.83560367963271,311523.9360064952,5.273789100316498e-09,-16.661300288563837,-2.441167047065505,-38.55328167269937,-16.693623558792027,102.35,-55.65,2.542942950290885e-17,-1.4300682475580266
9560.0,127.45344338814343,484066.833663732,5.726449914931001e-09,-52.83807632587484,-18.001952457269347,-1.9845680153621095,22.137844831761853,102.35,-55.65,2.3923190854814362e-17,-1.3380002297551663
9567.0,91.49339027888928,1909.4992404269965,2.7574111161521604e-08,-39.99646940072247,23.84625973586437,-40.53464092205945,-40.51318108328466,102.35,-55.65,5.175615504648599e-18,-1.2400324824178977
19.0,131.15648789749557,139534535.78248852,3.138956957688599e-08,-23.92275850797605,50.27974166405288,-38.45823435429171,11.224083234018606,102.35,-55.65,4.842075177373272e-18,-1.1222946171931034
106.0,224.10728332628335,1230739.3348778747,8.257234234099668e-09,-15.485905908020525,45.013254981138004,30.84646888682527,-18.07065506315419,102.35,-55.65,1.7862059633101003e-17,-1.1580868317194244
178.0,76.41419708118575,5478619.496332802,2.6171642390148993e-08,0.12669934004680727,1.0009481241026403,-12.862331757813001,-47.09554136435433,102.35,-55.65,5.17321129963901e-18,-1.4060278453096016
222.0,113.3495392727457,254531213.17710468,3.00289098491055e-08,-18.795182507400174,56.56966535845646,44.614090636126846,20.78676073230905,102.35,-55.65,4.9270216836648296e-18,-1.167686349721728
398.0,90.92216828189328,228824.00491945562,5.3693533122121985e-09,-4.186118559676474,-31.582154553727015,7.531606255316979,29.991975396992935,102.35,-55.65,2.5255279569634985e-17,-1.374247242078724
499.0,129.23278196022625,38662.425783163184,7.280181371728e-09,38.177397186003404,-4.488134418303638,28.942546910445213,-11.460913002094017,102.35,-55.65,1.9391495247378692e-17,-1.2474273430023475
1765.0,68.7480190535447,19687465.269837648,2.6160715380501143e-08,-3.86494304577978,-47.63639854153863,3.3109762494014383,5.973576388685821,102.35,-55.65,5.249135793897536e-18,-1.3458881461333438
1790.0,69.64040986945392,8188.763947584366,5.713747903651001e-09,33.743897484690336,-39.31516765728688,-5.566291949222393,-37.87388383780389,102.35,-55.65,2.5949673329033365e-17,-1.1234214867500008
1991.0,72.1123110871245,146280023.32524303,2.6274901326137004e-08,-0.6241041373555772,6.120802919302389,-2.994535916598169,43.31078876407705,102.35,-55.65,5.252175614666611e-18,-1.329781185060762
2161.0,125.40807501160546,3482911.5837826743,5.6360421450692005e-09,-32.483868808899324,-11.955950152057119,-48.92800811593652,0.7285727146155798,102.35,-55.65,2.4797820467903027e-17,-1.271456283971874
2201.0,73.26108577249668,81867712.21566492,3.1014555970621e-08,49.30610402034306,26.48919864990229,7.972256865630635,-39.50647089279982,102.35,-55.65,4.4972247887889595e-18,-1.3000986235424985
2230.0,130.96737945891385,34862293.615724094,2.9607002306201996e-08,14.849139129239814,-22.400554078959857,-46.39519857140239,-8.402052277803696,102.35,-55.65,4.715796530258974e-18,-1.3127239718774726
2305.0,77.6837000698782,33430.7820814091,5.369626520388e-09,-26.553908841737016,21.336474798043398,-37.791900857330106,-45.02725270985746,102.35,-55.65,2.5773980843152518e-17,-1.295324033369683
2432.0,204.66116315824956,139150182.1324356,3.6917188865228e-08,-47.311002099535386,-35.52035157857236,-11.568896396046377,35.48987027623668,102.35,-55.65,3.7493694442552425e-18,-1.366541875253156
2696.0,87.75950394358753,4788533.769079774,3.026734309546271e-08,-16.62152862011798,-32.73496173705491,36.34721709085127,-55.48106238103684,102.35,-55.65,5.076021439515123e-18,-1.0903643566526688
2706.0,90.44207130449628,283116339.7154303,2.8744665690482e-08,-9.165832315742858,-25.821616507860675,15.608324212674386,-50.438620274600744,102.35,-55.65,5.012808506520743e-18,-1.2175563880876903
2985.0,129.8589956850815,3147365.716640708,5.170952305336e-09,-40.536793186151655,-26.33674872738532,44.07596291527944,49.47682163270295,102.35,-55.65,2.5706978027408943e-17,-1.5033890406375703
3025.0,182.96926676119847,127331.14097083375,6.065000927094e-09,-42.344456261345194,32.429066260956134,4.287951256501981,-55.492088375889075,102.35,-55.65,2.5509104918196287e-17,-1.059954237370246
3446.0,81.74219211750875,200904.09991689862,5.889827263119002e-09,53.465240059140534,-5.441103066690555,-8.146320459789415,-47.355574568870814,102.35,-55.65,2.4615939058678805e-17,-1.1727884317172212
3737.0,105.95889125064505,125828.1949643942,5.893319839089999e-09,-35.925756198531545,21.57925698863911,-50.15462053584618,-34.31570699632513,102.35,-55.65,2.3999029792334398e-17,-1.236427499669437
3788.0,101.31760269514531,7784.33475942524,5.459270027613833e-09,57.58577497512156,23.992385209569324,-5.93250822213993,29.890410622377466,102.35,-55.65,2.538135611961701e-17,-1.2947320715074706
4245.0,225.65106649565007,23064.84988499612,5.230620582583167e-09,-42.51182480038933,-15.028665725320936,1.2247268865626857,-27.882404159537995,102.35,-55.65,2.6096385787982082e-17,-1.3598812718046391
4562.0,173.05365090012896,22919489.025370948,6.071928985305666e-09,-15.259693222189632,20.213186988037698,-38.773267808005684,38.5250138797416,102.35,-55.65,2.4748528849259636e-17,-1.1104688994634868
4563.0,141.2577736301677,4995064.385985935,4.385837185006999e-09,36.861327972415964,-44.610965574814195,10.571283916429547,22.379180871080393,102.35,-55.65,3.4019263637982595e-17,-1.1162584390786665
4711.0,92.70199540523957,381279.4566637868,5.777320505277499e-09,26.859755941505657,-33.45636247485105,-38.35528074383043,-12.596427114162568,102.35,-55.65,2.479807183500819e-17,-1.2018142201283193
4747.0,73.01284360347879,11139421.673092932,2.8452391551282994e-08,-33.79837648978285,-56.26373304455431,38.77884925428368,8.026974844825693,102.35,-55.65,4.783737737421641e-18,-1.3837425140470885
4784.0,107.61331598576413,414260241.0743543,2.7609309256743503e-08,-34.439888998363756,22.93843442004864,3.1171695556328967,34.872786184647424,102.35,-55.65,5.188985312036144e-18,-1.2350490590396017
5013.0,120.21280261824417,1905052.7914587588,2.5179580570205503e-08,-29.196562883095904,-15.878111162293322,27.95974098241165,6.220355788954789,102.35,-55.65,5.322995127235884e-18,-1.4710047995647562
5418.0,133.97088940989104,13113.275958847686,5.4950273879339985e-09,-33.21096031013778,19.08142429975554,25.647362627600682,-3.9215162845485114,102.35,-55.65,2.5761588638457258e-17,-1.2363338488856908
5547.0,135.61373123834937,55374.680985221334,5.7500980887189985e-09,-0.6329991599686136,26.271764085501854,6.400952643642149,46.604906440966374,102.35,-55.65,2.4066097803135613e-17,-1.3037345659975652
5705.0,80.22831862026386,5869.692884563177,5.32749724821767e-09,33.11621575777903,24.394563714979853,-1.116020119717993,9.819547870952785,102.35,-55.65,2.49341809494726e-17,-1.5052041572676362
5977.0,87.80999658515645,56605227.6629818,2.8370598702626e-08,31.725133965159273,-12.912947237327124,46.14338020761105,7.137058646305464,102.35,-55.65,4.981414081322277e-18,-1.2650309697037498
6056.0,139.20011725219308,24089.085715294703,4.8237506902325014e-09,-5.017837179908695,-5.35345664262349,-12.875923068046106,17.07284484136701,102.35,-55.65,2.7919276545380504e-17,-1.4117251223598777
6177.0,70.76708667284102,158423.6021956016,5.814551955936002e-09,-48.74953179686617,-13.302360476932023,0.47882050159983913,-21.022538541328515,102.35,-55.65,2.352694512596791e-17,-1.3361399413946589
6933.0,84.87529556067258,11714.753408175826,6.3853704349750024e-09,32.77265840792805,-34.21288953523933,36.39627189999819,-49.37764884835235,102.35,-55.65,2.516241811799011e-17,-0.9908725841738781
6977.0,123.85786966230972,5053.522191139156,5.0663440245685986e-09,15.798486852158284,-18.639964705920303,-33.84181710836771,-53.20336996499648,102.35,-55.65,2.6921423495884826e-17,-1.3529236371560227
7238.0,112.36135610416079,99749.71299119812,5.114486369518998e-09,-31.916664938789943,-21.01976972743151,39.96426978670024,43.129815875682155,102.35,-55.65,2.5938103977786195e-17,-1.525448399584757
7602.0,66.16133535073314,12862399.802076975,2.5629694003930498e-08,-38.671947776058225,-11.703883089025929,-6.036382043807372,-15.362509625337687,102.35,-55.65,5.246254214883598e-18,-1.4370857656113178
7665.0,120.18576995535577,2143.6231546037898,2.0968938636187002e-08,23.704245820433233,50.22484287567736,-33.44084369434581,-18.875193462477625,102.35,-55.65,6.424916736979036e-18,-1.4363584365982238
7729.0,72.37366372968836,12686664.975183837,6.049377100224334e-09,32.05111641478831,-31.377074561304074,24.42578980590069,-38.68460293587669,102.35,-55.65,2.513710165898571e-17,-1.0769986433466108
7937.0,116.05481973644879,10635.488152801558,3.7857866571793e-08,-33.16908432390814,27.02381854846636,-10.125779267165468,-48.34046935101705,102.35,-55.65,3.834549895381126e-18,-1.2165871960960208
7965.0,71.19814187357348,153224.01841282047,2.624600966564533e-08,41.48688064059325,11.34537267163213,-7.3826516255521915,26.666712742060525,102.35,-55.65,5.246150777891995e-18,-1.3372083548970457
8053.0,128.48113803536071,8839470.978993166,5.746276326073002e-09,-24.923740013896396,-34.48068661846844,-52.53007665622163,-22.86788091043845,102.35,-55.65,2.3470597506104097e-17,-1.4056762826051477
8178.0,144.49200697374974,62640.24750751305,6.8141565360560015e-09,31.42793804843406,-19.50534034851227,-32.70524525977122,47.346240111929234,102.35,-55.65,2.2650558454792022e-17,-1.0619741805354592
8370.0,97.69071241581875,8499.41955486408,5.739288711042001e-09,26.897046761269372,-47.09249390095965,33.32254052113973,-6.214678577142015,102.35,-55.65,2.6103219862765287e-17,-1.1071829822600585
8563.0,198.51855434555205,33326.296055520994,8.393085193242502e-09,31.310378815466404,-29.334802131575177,31.361245456484045,51.745270770267766,102.35,-55.65,1.7008748299994625e-17,-1.2293022786037
9005.0,151.6614130709668,34990.273277281194,6.257537253124001e-09,-54.98852190183508,26.031833686287158,-0.6678303638437213,49.43130074452114,102.35,-55.65,2.4691415786877488e-17,-1.059620380668254
9173.0,234.24282269110446,24867688.222564332,5.375495383321249e-09,-45.79874081083869,-38.53333529040737,7.068486358561087,32.350031998690625,102.35,-55.65,2.4954076662305314e-17,-1.4446139462400804
9409.0,94.60786476512514,823594772.2066164,2.9277472056021746e-08,-19.003429905527536,-54.72262848257747,52.21052351358235,-9.786654871210894,102.35,-55.65,4.9613138046449255e-18,-1.2008745811150943
9451.0,148.13220117606787,194595.5866536952,5.733493871520502e-09,-14.536826019787377,-31.183961746037287,-45.96844639949161,21.47837721696375,102.35,-55.65,2.5210611222601664e-17,-1.18723715987464
9671.0,120.37706312549753,12680.34771933757,4.9994148616970036e-09,-30.527489630389415,-55.13117027123374,-38.44371406156678,6.832987724325771,102.35,-55.65,2.78389807364018e-17,-1.2818594030940507
9692.0,196.8936470658153,34425847.661970906,5.745803807803835e-09,-37.46683377791715,28.482989213464045,-39.156347329967865,-31.727253617571385,102.35,-55.65,2.497794021558027e-17,-1.2086764682799869
9705.0,115.9155430251123,278299.33132095693,6.0782901578754995e-09,-28.718468824563733,38.09554461350953,38.0618699559035,-37.94421452485467,102.35,-55.65,2.5851573727083052e-17,-1.027939104541047
9755.0,97.83194897707538,3237259.6040889854,5.9976516293960005e-09,-30.604462805947907,-5.968742358048977,-40.25355797102914,50.978598429524936,102.35,-55.65,2.5706776881825586e-17,-1.056470128085287
280.0,113.26125374604679,15742.291689811447,5.649604560285501e-09,38.030872447437005,1.4513307607463646,-8.06272685971956,-45.92944166873536,102.35,-55.65,2.4687066651367768e-17,-1.2762598784838675
811.0,75.57904583711998,129362152.2603072,3.7690585965478666e-08,-20.41216166225256,-4.183366293592647,-29.171790736922922,-5.088763436534644,102.35,-55.65,3.5694800674992815e-18,-1.447300146559247
906.0,106.58516222145154,951326.4970690036,3.4218716500981004e-08,-31.844807066462266,2.3272894458200786,43.14352884373901,51.83258102908446,102.35,-55.65,3.961985386414075e-18,-1.4169317594393407
1218.0,127.09927792245414,540109480.5543209,2.8530012803595e-08,40.31154654960325,29.301419342946737,-5.411353624224763,-54.47299439570992,102.35,-55.65,4.867089403290496e-18,-1.3274194174351637
1237.0,187.07531469057488,19293148.24667955,2.378788991844e-08,-17.929839730481046,-47.39062068068897,-41.67609997851653,-8.88830340646215,102.35,-55.65,5.774874431508101e-18,-1.3708370440463198
1589.0,93.57563370493972,82364513.52838258,2.772846607436834e-08,29.447923930720858,-28.753164782553178,-29.193709211648947,-48.57615995963485,102.35,-55.65,5.11900614081026e-18,-1.2546038735295428
1730.0,251.53791865304476,614761.3102170223,6.892928825509997e-09,-44.670009390434245,-16.244187952717464,-8.516366045820455,11.912865352485152,102.35,-55.65,1.9661870494574062e-17,-1.3980538296769245
1738.0,113.43961459789878,2015.353067997938,5.673334862372669e-09,-35.53664053147161,42.74737340176637,-31.949060615924296,-38.22064578095908,102.35,-55.65,2.6045286981010762e-17,-1.1359262128691707
2554.0,109.9471697919186,86189.0798227581,6.057325289639998e-09,-32.147521324041065,-2.822728694303798,38.92378792603249,-51.588335173463626,102.35,-55.65,2.5499355917634507e-17,-1.055063787996555
2758.0,65.81332291318822,1255576.138991759,6.1662205893380005e-09,15.649760772366056,-59.567872639309115,-42.379734934722094,13.234193998724626,102.35,-55.65,2.4937675424280543e-17,-1.0568037471573393
2775.0,66.0667562109904,728464.2483349001,5.532910949987501e-09,-10.714852754536196,-6.293707517300389,-32.93610518445171,9.352234913491134,102.35,-55.65,2.4765752184669595e-17,-1.328592800199228
3401.0,139.7121864242164,279468.8071675073,5.856048707507002e-09,-55.58100293022593,5.36465371682103,-0.001253882638741155,-42.838663403303144,102.35,-55.65,2.4980823433440088e-17,-1.1601597348831114
3925.0,129.24689561080152,6730945.24763192,5.152714402542331e-09,-0.927831392520323,-11.298228313366549,-11.942173899031541,-12.038011415654102,102.35,-55.65,2.5734786391628434e-17,-1.5336223768225103
3967.0,138.3401652716371,278920.0284806158,3.2851783236458196e-08,-20.925338393991332,43.32183581056375,-44.27725819454991,5.212430407826285,102.35,-55.65,4.527352390497779e-18,-1.1666075827299607
4122.0,161.36858815731884,357950.9717061071,3.1912639792181995e-08,-25.17221783520274,-30.7254946339028,52.99114784932389,41.17065407622645,102.35,-55.65,4.160436987807251e-18,-1.567238282324229
4453.0,138.2450031492349,679.1365883162332,5.1629976140590005e-09,-13.921171039992872,0.957987377293225,-44.60137847391739,-51.54632382751661,102.35,-55.65,2.5766407969887276e-17,-1.4965664688915687
4508.0,90.50615398577665,4093.677341525192,5.5412400528189995e-09,27.167565503339716,-8.115878372205811,41.401340324967,41.97839583497871,102.35,-55.65,2.4467318673852766e-17,-1.3754067066253108
4722.0,69.2663449369373,44785.60777461611,5.3741013086629996e-09,10.836249684183759,31.083875962749367,-3.195224972770111,40.21074638953293,102.35,-55.65,2.5728087888044556e-17,-1.2972312553525196
5281.0,132.46054654382272,82426.23752569323,5.586207842284501e-09,20.280859384262193,-43.03100433250433,28.910904907361473,6.7683580211729115,102.35,-55.65,2.5732683425056208e-17,-1.1980647103636584
5381.0,201.50206602521723,728915.855153087,1.7583188806304e-08,-25.528864057555122,-30.873261506626886,-39.375964725455624,-27.542372360505528,102.35,-55.65,7.550697118581195e-18,-1.554235580341025
5846.0,80.76114670426693,63875.55461481957,5.5689726265149996e-09,-29.36889967708851,42.98523554468652,34.493869645471705,42.462506543805,102.35,-55.65,2.616038851174924e-17,-1.1613164727143868
6190.0,93.10414196232658,44611.16154883483,5.254380297377499e-09,-35.60874276825856,-51.945212583384496,39.19651950458485,12.376645565179933,102.35,-55.65,2.5675253717632886e-17,-1.3987022587026576
6283.0,159.69960120326365,35304137.2416458,3.4143306341721706e-09,25.04720261578234,44.25642058393051,34.161790013076626,-4.425256294948708,102.35,-55.65,4.017035257687972e-17,-1.329707846109432
6727.0,67.85812844810296,14009038.582298204,5.6145728110659995e-09,38.4077737434836,31.03444358783868,10.60761203040856,-30.93161653241603,102.35,-55.65,2.4392788289408332e-17,-1.3309810852220731
6930.0,66.72142836887052,831508.3286743489,-2.3776980368999774e-10,-37.90502832054468,-35.13856386185393,29.85940969049196,-43.556152158489674,102.35,-55.65,-6.137208936369799e-16,
7063.0,102.337287325538,157722519.72119966,2.9013219828731004e-08,11.797392125404869,-40.085715906042324,5.5839729495603345,-48.17359860878395,102.35,-55.65,5.044816337176637e-18,-1.1861407618002142
7330.0,102.32591578030079,98252.40079126309,5.441997739855502e-09,-25.149346851044697,10.821639653702794,-41.763230501784534,-26.55788261829413,102.35,-55.65,2.5046172823310048e-17,-1.3540711473289517
7397.0,66.55839250241553,108246944.6325817,2.781111994381072e-08,-24.718863827816715,-17.590374831448283,31.201789263412643,-19.47015500098828,102.35,-55.65,5.0010827490803275e-18,-1.3037833116527646
7415.0,91.52079345653164,1001545.8156853219,5.772766726148001e-09,23.411015517099504,-21.045733660461703,-29.258657126416697,35.00215254312264,102.35,-55.65,2.5571229461653393e-17,-1.1354614337575193
7516.0,139.60657895363008,80274.77886828249,6.127266186405602e-09,-22.43299843349044,6.434567781067583,-44.65517139567881,52.2225756922624,102.35,-55.65,2.5636777785113153e-17,-1.0311721289008895
7595.0,76.76918367246924,71129.73360089428,5.132461915962163e-09,8.899877843459846,8.653207533800519,-4.1715624435323235,14.618442331380932,102.35,-55.65,2.596255732675408e-17,-1.474185610439513
7892.0,164.80034212419878,258338443.12760633,3.2912003165697003e-08,-21.360917209145345,-4.807806745509702,-41.21321984278825,45.18912341146467,102.35,-55.65,4.601590315579474e-18,-1.138573022098998
8305.0,88.55577583861991,13240.524156613074,5.460569710491934e-09,32.12337894867793,-16.98598502391707,-43.42202820230607,-29.839141295192945,102.35,-55.65,2.5460646625230505e-17,-1.28244635117767
8620.0,71.52177650464172,561048852.5464643,2.6748390708110575e-08,-11.54327630479913,17.751772164689957,-4.229920243428564,-43.417482749503634,102.35,-55.65,5.17856524340166e-18,-1.3175535319079628
8924.0,124.66774186987934,200465.88508413927,5.4095677484204e-09,-42.116082219938065,-11.812668751938771,10.266170350592452,-16.290012689579225,102.35,-55.65,2.5243084650946596e-17,-1.3492325266895973
9359.0,96.42481386753462,52784.431771674776,5.5619134024841716e-09,-37.47078049081206,-13.097505423623016,-31.822818248815384,10.042937215514776,102.35,-55.65,2.4883357687991947e-17,-1.2982095193367327
9808.0,136.09417054060606,126115.31501409563,5.699519409880001e-09,-19.503756732052526,-48.48889378717374,44.114929243919946,11.795722120546763,102.35,-55.65,2.4076267279267608e-17,-1.3327477226301083
83.0,114.11639399278906,1590.2011756285638,5.8567752507139986e-09,-15.861790072217723,44.87498668799671,40.51059489051913,-14.274594213873266,102.35,-55.65,2.5440421887529843e-17,-1.1199100498278647
148.0,113.40455620436036,410536.2778495548,6.1801414178115e-09,31.38472213207871,-52.87295108914259,27.64494079684291,-24.355005824664786,102.35,-55.65,2.526698319057468e-17,-1.0378252675097563
383.0,202.28264615367107,9622510.228201473,1.5060426849417498e-08,13.791638089993878,22.338211854644797,-34.62737859315116,34.17331806409906,102.35,-55.65,9.594500620361526e-18,-1.2154524915216758
487.0,84.17569357171676,50520402.98582123,2.6557899619435e-08,-30.710028907985023,17.36122146360174,32.70047070796879,7.159417803595588,102.35,-55.65,5.269700203105527e-18,-1.2896164712234715
609.0,145.08852274497775,20937.709917047687,5.328076871514331e-09,33.12213755808721,-13.10327935926218,30.64418316653961,-14.954031801571439,102.35,-55.65,2.6849615472470616e-17,-1.2103115383135634
706.0,125.78751305165416,7137.473683266049,5.386181779583003e-09,-15.108332707824552,-10.789688138438501,-39.911897182891884,17.051198036963818,102.35,-55.65,2.6122863899925926e-17,-1.2516390944142595
845.0,81.27178315151835,3379534.2918754662,2.665732800692899e-08,-13.457369875341529,-14.215576749121432,43.28395227199789,-11.317228156994972,102.35,-55.65,5.251799808920447e-18,-1.2878513067653323
896.0,160.66116413627788,3003418.123505563,6.3279303371885e-09,28.236410583823993,13.081843600325785,-35.66731816265158,11.878331425009318,102.35,-55.65,2.1928509339513622e-17,-1.2991415278824705
904.0,67.1288883198524,709765.812212686,5.2881152588039995e-09,35.448088799554895,27.77357295822057,-48.73239410254519,-28.32029027812887,102.35,-55.65,2.5259213780378392e-17,-1.454279108798202
975.0,95.71399598250305,21843589.77777128,2.7308946670761165e-08,-31.816812588450492,-2.1895687674336672,1.6665497754729,-46.269262983797226,102.35,-55.65,5.144227204570539e-18,-1.2828248125119173
1223.0,98.03995313195918,187518.11098225138,2.9358758038353997e-08,-4.73061738620091,-27.601744051040228,8.499951216329,-53.86930283120922,102.35,-55.65,4.8891362768968605e-18,-1.2295008703370536
